"","source","X","Y","TreeID","Year","Status","DBH","Notes"
"652","Caffey Hill",533.142462456985,160.457165738296,283,1999,"L",8,NA
"653","Caffey Hill",-0.972465547812692,-92.7949045516957,440,1999,"L",8,NA
"654","Caffey Hill",525.026313148683,176.50660181875,296,1999,"L",8,NA
"655","Caffey Hill",251.104833411951,246.305447745762,468,1999,"L",8,NA
"656","Caffey Hill",52.4197005923823,149.686789630231,211,1999,"L",8,NA
"657","Caffey Hill",-78.7126738891279,27.56582973944,131,1999,"L",8,NA
"658","Caffey Hill",329.96417505559,144.17231009009,463,1999,"L",8,NA
"659","Caffey Hill",468.361929209436,116.95179982401,326,1999,"L",8,NA
"660","Caffey Hill",3.29006185612821,157.065545212764,146,1999,"L",8,NA
"661","Caffey Hill",535.625854991678,164.653872513181,287,1999,"L",8,NA
"662","Caffey Hill",78.3448420204912,-119.270179545368,93,1999,"L",8,NA
"663","Caffey Hill",55.0606259582132,-108.532103403047,195,1999,"L",8,"Dead top."
"664","Caffey Hill",39.9645317642128,156.786722017099,241,1999,"L",8,NA
"665","Caffey Hill",704.755220293421,256.189673606021,493,1999,"L",8,NA
"666","Caffey Hill",751.369975984447,214.1653308345,374,1999,"L",8,NA
"667","Caffey Hill",302.226809056826,114.932288403954,443,1999,"L",8,NA
"668","Caffey Hill",48.6940345202655,199.750471844597,425,1999,"L",8,NA
"669","Caffey Hill",518.97573213977,178.959749646091,294,1999,"L",8,NA
"670","Caffey Hill",23.7678084806452,159.033742583225,226,1999,"L",8,NA
"671","Caffey Hill",755.663004679705,203.257554811217,359,1999,"L",8,NA
"672","Caffey Hill",-15.5461554114024,92.9083260635156,244,1999,"L",8,NA
"673","Caffey Hill",-71.9584492557476,-42.5551592725018,150,1999,"L",8,NA
"674","Caffey Hill",4.64209645451423,26.5979499305301,215,1999,"L",9,NA
"675","Caffey Hill",49.9907672781949,176.663191375389,120,1999,"L",9,NA
"676","Caffey Hill",65.5562995375959,162.257115686607,135,1999,"L",9,NA
"677","Caffey Hill",451.394736828615,127.368596201552,268,1999,"L",9,NA
"678","Caffey Hill",633.691928749151,181.849539821118,386,1999,"L",9,NA
"679","Caffey Hill",317.545811834963,129.603568177506,442,1999,"L",9,NA
"680","Caffey Hill",746.703228106469,183.406372964066,354,1999,"L",9,NA
"681","Caffey Hill",630.405504702892,172.667530450331,379,1999,"L",9,NA
"682","Caffey Hill",725.310514517227,226.756726482312,373,1999,"L",9,NA
"683","Caffey Hill",76.3736059536492,155.897505796715,239,1999,"L",9,NA
"684","Caffey Hill",739.916600394778,225.126753517302,375,1999,"L",9,NA
"685","Caffey Hill",461.586273324741,123.667671525397,269,1999,"L",9,NA
"686","Caffey Hill",363.937154385017,161.210348026712,259,1999,"L",9,NA
"687","Caffey Hill",278.269138597557,198.248537401102,302,1999,"L",9,NA
"688","Caffey Hill",192.9558811427,239.379246435161,423,1999,"L",9,NA
"689","Caffey Hill",461.975420506941,266.102025066237,431,1999,"L",9,NA
"690","Caffey Hill",62.2106071463269,-108.189095376962,30,1999,"L",9,NA
"691","Caffey Hill",194.615131849536,230.051110090451,459,1999,"L",9,NA
"692","Caffey Hill",514.829361088527,134.191682028447,293,1999,"L",9,NA
"693","Caffey Hill",86.6024480699291,229.474650112506,282,1999,"L",9,NA
"694","Caffey Hill",165.646697667065,24.1646757064092,172,1999,"L",9,NA
"695","Caffey Hill",-37.5619599311518,42.6067971822636,235,1999,"L",9,NA
"696","Caffey Hill",293.454325184565,186.151061237621,308,1999,"L",9,NA
"697","Caffey Hill",420.729100932935,141.186989046784,265,1999,"L",9,NA
"698","Caffey Hill",362.695888901978,160.717972817177,260,1999,"L",10,NA
"699","Caffey Hill",554.113926326196,299.556746298314,58,1999,"L",10,NA
"700","Caffey Hill",446.206212642197,132.053124950326,278,1999,"L",10,NA
"701","Caffey Hill",364.502291389897,139.480955939314,448,1999,"L",10,NA
"702","Caffey Hill",-41.4604566540969,50.8369013024373,223,1999,"L",10,NA
"703","Caffey Hill",117.672947869159,-125.31036405574,99,1999,"L",10,"Seam."
"704","Caffey Hill",298.224353602844,119.140426087694,450,1999,"L",10,NA
"705","Caffey Hill",110.279342365184,118.259700014428,213,1999,"L",10,NA
"706","Caffey Hill",-12.0095677881242,87.681356522025,230,1999,"L",10,NA
"707","Caffey Hill",249.328793079698,253.409729975169,466,1999,"L",10,NA
"708","Caffey Hill",46.0419295739694,-103.413638951086,199,1999,"L",10,NA
"709","Caffey Hill",341.680290424191,149.706125660662,250,1999,"L",10,NA
"710","Caffey Hill",334.578040631189,144.764546037037,462,1999,"L",10,NA
"711","Caffey Hill",410.654520515156,205.257206475845,317,1999,"L",10,NA
"712","Caffey Hill",75.0550081177364,200.317048873209,110,1999,"L",10,NA
"713","Caffey Hill",24.1581034659137,149.156280581577,122,1999,"L",10,NA
"714","Caffey Hill",697.679434539795,223.361025912693,400,1999,"L",10,NA
"715","Caffey Hill",324.945169633409,255.78619855934,474,1999,"L",11,NA
"716","Caffey Hill",195.644951487216,236.948907643604,420,1999,"L",11,NA
"717","Caffey Hill",519.032582893568,276.673811662865,74,1999,"L",11,NA
"718","Caffey Hill",556.394062752934,267.066875732112,57,1999,"L",11,NA
"719","Caffey Hill",516.838601874219,283.35745164041,72,1999,"L",11,NA
"720","Caffey Hill",202.30690053497,230.458082873194,464,1999,"L",11,NA
"721","Caffey Hill",659.487217225629,131.429704130778,338,1999,"L",11,"4' x4"" fire scar, upslope side. Heart rot."
"722","Caffey Hill",339.652556344362,244.08259039409,472,1999,"L",11,NA
"723","Caffey Hill",53.9358592732169,-105.401532647584,196,1999,"L",11,NA
"724","Caffey Hill",87.1377507925969,-64.4792399676615,185,1999,"L",11,NA
"725","Caffey Hill",49.9452029161173,161.346480301455,127,1999,"L",11,NA
"726","Caffey Hill",427.026547886408,132.592681919042,267,1999,"L",11,NA
"727","Caffey Hill",431.668259843578,143.120669824804,264,1999,"L",11,NA
"728","Caffey Hill",-66.347465296124,-45.940220382358,202,1999,"L",11,NA
"729","Caffey Hill",68.2106880017204,155.387876111143,216,1999,"L",11,NA
"730","Caffey Hill",-51.7007960373161,-44.7837882398066,203,1999,"L",11,NA
"731","Caffey Hill",585.5647906766,192.090643026457,485,1999,"L",12,NA
"732","Caffey Hill",563.30351042282,268.201105356207,80,1999,"L",12,NA
"733","Caffey Hill",553.445187728487,213.048630492119,85,1999,"L",12,NA
"734","Caffey Hill",288.180126270111,201.892158663329,306,1999,"L",12,NA
"735","Caffey Hill",380.429694000906,327.896733151974,446,1999,"L",12,NA
"736","Caffey Hill",407.741826355559,155.991933359647,263,1999,"L",12,NA
"737","Caffey Hill",752.134601758256,221.309325569826,369,1999,"L",12,NA
"738","Caffey Hill",424.114839682215,139.382915293533,266,1999,"L",12,NA
"739","Caffey Hill",-51.141639203789,-66.8892572805938,204,1999,"L",12,NA
"740","Caffey Hill",40.0097262732866,158.116513380281,114,1999,"L",12,NA
"741","Caffey Hill",156.192917847976,248.72862602759,426,1999,"L",12,NA
"742","Caffey Hill",53.7494067892308,187.445995608884,129,1999,"L",12,NA
"743","Caffey Hill",312.373356094929,202.54969641605,311,1999,"L",12,NA
"744","Caffey Hill",224.104304744951,264.833397576423,467,1999,"L",12,NA
"745","Caffey Hill",40.2051546129213,154.349588734635,109,1999,"L",13,NA
"746","Caffey Hill",465.500549991994,234.871095617512,451,1999,"L",13,NA
"747","Caffey Hill",343.469819407767,224.26756980912,413,1999,"L",13,NA
"748","Caffey Hill",54.5718100561263,-103.945550877361,193,1999,"L",13,"Part of top gone."
"749","Caffey Hill",-69.3795635040284,-48.7597802291036,201,1999,"L",13,NA
"750","Caffey Hill",370.370193977964,152.961786566437,253,1999,"L",13,NA
"751","Caffey Hill",328.349070279583,268.468908802392,436,1999,"L",13,NA
"752","Caffey Hill",49.7236514592934,-107.122212848478,197,1999,"L",13,NA
"753","Caffey Hill",42.3440804636109,-110.890346061735,428,1999,"L",13,NA
"754","Caffey Hill",527.597999961044,183.980578485437,295,1999,"L",13,NA
"755","Caffey Hill",24.9681762373518,59.6881912557295,243,1999,"L",13,NA
"756","Caffey Hill",148.339637498675,255.685379257137,434,1999,"L",13,NA
"757","Caffey Hill",93.8308545967572,-71.2222628511774,183,1999,"L",14,NA
"758","Caffey Hill",585.5647906766,192.090643026457,484,1999,"L",14,"Forked base with tree #485."
"759","Caffey Hill",55.0919188455606,173.671300098531,133,1999,"L",14,NA
"760","Caffey Hill",269.590691695732,214.117170904281,418,1999,"L",14,NA
"761","Caffey Hill",71.6236772950219,211.385983271918,139,1999,"L",14,NA
"762","Caffey Hill",40.4512805791844,159.86151475419,138,1999,"L",14,NA
"763","Caffey Hill",111.611080707637,21.6946229115269,168,1999,"L",14,NA
"764","Caffey Hill",699.229110085968,158.05335363452,347,1999,"L",14,NA
"765","Caffey Hill",298.338803562743,202.704770377923,305,1999,"L",14,NA
"766","Caffey Hill",-10.7409103976292,-88.7524244391673,441,1999,"L",14,NA
"767","Caffey Hill",772.687354878895,204.75893355472,371,1999,"L",14,"Rot due to possible fire scar inside."
"768","Caffey Hill",90.6720829856398,231.367291048336,291,1999,"L",14,NA
"769","Caffey Hill",91.286181147553,235.442003877782,290,1999,"L",15,NA
"770","Caffey Hill",312.804285191998,199.890723371568,310,1999,"L",15,NA
"771","Caffey Hill",55.0737605406833,-99.3571381426995,198,1999,"L",15,NA
"772","Caffey Hill",711.288475368522,198.861389952047,351,1999,"L",15,NA
"773","Caffey Hill",130.708886520734,234.736054662426,435,1999,"L",15,NA
"774","Caffey Hill",665.312525688248,132.274987602356,341,1999,"L",15,"4', overgrown fire scar, upslope."
"775","Caffey Hill",65.3764303394317,-43.2721891758833,188,1999,"L",15,NA
"776","Caffey Hill",-62.3609495246244,47.6797858047542,148,1999,"L",15,"16EA-11"
"777","Caffey Hill",288.216166352678,204.726396356143,307,1999,"L",15,NA
"778","Caffey Hill",18.5932285283144,29.2981544281185,231,1999,"L",16,"flagged"
"779","Caffey Hill",347.842887759831,244.771866939265,471,1999,"L",16,NA
"780","Caffey Hill",87.7218570311713,-114.322726520158,7,1999,"L",16,NA
"781","Caffey Hill",51.2423675517473,139.272322331796,251,1999,"L",16,"Core has internal fire scar."
"782","Caffey Hill",751.798426123049,190.953981464988,355,1999,"L",16,NA
"783","Caffey Hill",517.742103726717,196.578949911306,410,1999,"L",16,NA
"784","Caffey Hill",465.454943074922,92.7173755498527,328,1999,"L",16,NA
"785","Caffey Hill",657.522944113747,124.802455205758,339,1999,"L",16,NA
"786","Caffey Hill",287.302253284513,157.765428286661,256,1999,"L",16,NA
"787","Caffey Hill",508.467839810536,241.213162270759,83,1999,"L",16,NA
"788","Caffey Hill",667.531461645839,140.514797001582,342,1999,"L",17,NA
"789","Caffey Hill",283.175596207118,156.266409960566,258,1999,"L",17,NA
"790","Caffey Hill",39.8186088660368,143.580912338561,245,1999,"L",17,NA
"791","Caffey Hill",5.69614364247252,72.3761973828711,209,1999,"L",17,NA
"792","Caffey Hill",753.773180577378,201.596615363513,358,1999,"L",17,NA
"793","Caffey Hill",114.713015170204,-87.7056677219919,179,1999,"L",17,"ROT"
"794","Caffey Hill",145.197708452426,-77.52925551148,181,1999,"L",17,NA
"795","Caffey Hill",56.4565240870496,-93.5903354412644,191,1999,"L",17,NA
"796","Caffey Hill",52.7477075552122,-100.046435956859,192,1999,"L",18,NA
"797","Caffey Hill",84.0429860199981,152.243182116121,225,1999,"L",18,NA
"798","Caffey Hill",326.359145748379,248.178822839764,473,1999,"L",18,NA
"799","Caffey Hill",682.599777835924,207.39535560555,393,1999,"L",18,NA
"800","Caffey Hill",681.215046973974,324.302638910531,489,1999,"L",18,NA
"801","Caffey Hill",127.091026032489,-85.7249152930997,180,1999,"L",18,NA
"802","Caffey Hill",43.4152638012983,-52.8552255606168,155,1999,"L",18,NA
"803","Caffey Hill",327.522809872631,234.432852928305,414,1999,"L",18,NA
"804","Caffey Hill",506.570137726065,161.597268836634,288,1999,"L",18,NA
"805","Caffey Hill",100.839843299696,-75.7135126862616,182,1999,"L",18,NA
"806","Caffey Hill",-16.0533336506904,48.828787397391,240,1999,"L",19,"16EA-7."
"807","Caffey Hill",78.4190298689364,-73.3840292871334,186,1999,"L",19,"rotten: internal fire scar"
"808","Caffey Hill",292.383468946492,198.929781471997,304,1999,"L",19,NA
"809","Caffey Hill",285.298332729663,209.937294495715,416,1999,"L",19,NA
"810","Caffey Hill",139.079630029882,-50.8966257305052,175,1999,"L",19,NA
"811","Caffey Hill",496.762792056302,151.430471674651,279,1999,"L",19,NA
"812","Caffey Hill",96.2094455851285,170.450659123491,273,1999,"D",19,"Dead, 4/99, wind @  10 feet."
"813","Caffey Hill",779.123551004153,204.851922752657,401,1999,"L",20,NA
"814","Caffey Hill",213.695047180688,214.841411239796,419,1999,"L",20,NA
"815","Caffey Hill",724.715273694927,284.294977344433,497,1999,"L",20,"Heart rot."
"816","Caffey Hill",648.010642191652,115.626096758011,340,1999,"L",20,NA
"817","Caffey Hill",65.8582663660643,-56.8479441251531,187,1999,"L",21,"16EA-12."
"818","Caffey Hill",513.104100733149,239.530277449522,82,1999,"L",21,NA
"819","Caffey Hill",16.9940863401681,206.702590766209,116,1999,"L",21,NA
"820","Caffey Hill",-64.7474426190391,9.2156754659788,149,1999,"L",21,NA
"821","Caffey Hill",212.597635262702,238.45188178507,465,1999,"L",21,NA
"822","Caffey Hill",656.146730712687,136.602459803822,337,1999,"L",22,NA
"823","Caffey Hill",-4.76798163456811,160.729295248665,130,1999,"L",22,NA
"824","Caffey Hill",36.2676002819151,-105.331007636836,200,1999,"L",22,NA
"825","Caffey Hill",68.0442994885734,-101.261904520453,194,1999,"L",22,NA
"826","Caffey Hill",-25.819340575304,25.3732467819249,214,1999,"L",22,NA
"827","Caffey Hill",594.815648226833,189.834180353122,407,1999,"L",22,NA
"828","Caffey Hill",508.831650880364,200.529966486346,477,1999,"L",23,NA
"829","Caffey Hill",49.8260978298801,-92.5384783484536,190,1999,"L",23,NA
"830","Caffey Hill",755.572681328838,223.018803812969,367,1999,"L",23,NA
"831","Caffey Hill",58.2064622229553,94.9840394776284,237,1999,"L",23,NA
"832","Caffey Hill",146.947520621021,-32.040383632764,174,1999,"L",23,NA
"833","Caffey Hill",32.8596961936505,-81.7425860005725,189,1999,"L",23,NA
"834","Caffey Hill",34.1596925807005,179.070950750791,118,1999,"L",23,NA
"835","Caffey Hill",10.1723075168929,-118.664797474996,430,1999,"L",23,NA
"836","Caffey Hill",86.827901448717,-82.9754513697388,184,1999,"L",23,NA
"837","Caffey Hill",577.10076529756,171.190031624595,292,1999,"L",23,"2' x 3"" fire scar, upslope."
"838","Caffey Hill",502.283281248825,282.109982334629,51,1999,"L",23,NA
"839","Caffey Hill",-70.1943024631602,-58.0686654032137,104,1999,"L",23,NA
"840","Caffey Hill",43.4145345626067,31.7744895901135,165,1999,"L",24,"16EA-13."
"841","Caffey Hill",450.037494372235,104.988787222854,327,1999,"L",24,NA
"842","Caffey Hill",62.4277469783888,88.4967028041286,212,1999,"L",24,"High scar on uphill side."
"843","Caffey Hill",704.049757651065,238.655529407014,396,1999,"L",24,NA
"844","Caffey Hill",410.553341719374,232.9216644474,476,1999,"L",24,NA
"845","Caffey Hill",369.362869025181,182.700745919193,315,1999,"L",24,NA
"846","Caffey Hill",729.130051055887,331.29627457824,404,1999,"L",24,NA
"847","Caffey Hill",98.6717045738112,57.8900225988773,166,1999,"L",24,NA
"848","Caffey Hill",481.994814573696,186.147692212296,479,1999,"L",25,"16EB-5"
"849","Caffey Hill",708.086003117702,222.337330054548,399,1999,"L",25,"Overgrown wound on N. side."
"850","Caffey Hill",480.384231533873,144.508782487509,320,1999,"L",25,NA
"851","Caffey Hill",36.8308637332332,208.877709381983,111,1999,"L",25,NA
"852","Caffey Hill",-17.0675635726396,177.280309887178,113,1999,"L",25,"need CORE"
"853","Caffey Hill",670.056705007977,153.271677013447,343,1999,"L",26,NA
"854","Caffey Hill",746.71979565561,270.577054244321,499,1999,"L",26,"16EB-13"
"855","Caffey Hill",665.990791491133,165.758671425897,345,1999,"L",27,"16EB-9"
"856","Caffey Hill",681.824430389835,150.761880018077,344,1999,"L",27,"5' overgrown scar 6' up tree, upslope."
"857","Caffey Hill",7.00244601939896,-49.2042249176369,153,1999,"L",27,"16EA-10."
"858","Caffey Hill",-0.497108567178862,14.9917605061059,208,1999,"L",28,"16EA-8."
"859","Caffey Hill",88.9605114906624,74.9113969654799,164,1999,"L",28,NA
"860","Caffey Hill",479.917320304929,108.866106585047,329,1999,"L",28,NA
"861","Caffey Hill",53.6880240588096,32.3865106589253,161,1999,"L",28,NA
"862","Caffey Hill",55.206025931506,5.70479630222552,159,1999,"L",28,"16EA-6."
"863","Caffey Hill",490.660194773238,148.841312187377,322,1999,"L",28,NA
"864","Caffey Hill",100.803815256539,24.7594593988947,167,1999,"L",29,"16EA-14."
"865","Caffey Hill",26.2827863202226,-119.544866653677,429,1999,"L",29,NA
"866","Caffey Hill",696.234975135471,201.03315520943,349,1999,"L",29,NA
"867","Caffey Hill",285.17887384712,158.649317286965,257,1999,"L",29,NA
"868","Caffey Hill",-12.9320604451159,53.4580378675075,233,1999,"L",30,"16EA-2"
"869","Caffey Hill",482.426910783339,140.957223743299,321,1999,"L",30,"16EB-7"
"870","Caffey Hill",701.372254575881,295.368604527159,406,1999,"L",30,"16EB-14"
"871","Caffey Hill",712.001937623734,261.358451972443,494,1999,"L",31,NA
"872","Caffey Hill",357.274774923906,184.707595629325,314,1999,"L",31,"16EB-3"
"873","Caffey Hill",98.9424214692925,183.755509397114,298,1999,"L",31,NA
"874","Caffey Hill",752.072213461926,330.264947645915,492,1999,"L",31,NA
"875","Caffey Hill",334.793346844447,174.539010734933,313,1999,"L",32,NA
"876","Caffey Hill",20.3156393841367,99.8543178656472,227,1999,"L",32,NA
"877","Caffey Hill",723.456495528075,368.716641274735,490,1999,"L",32,NA
"878","Caffey Hill",693.795823516015,204.964146394174,348,1999,"L",32,NA
"879","Caffey Hill",702.368978246474,264.15383305105,496,1999,"L",32,"Fire scar, 2/3 of circumference, 10 ft. up from base."
"880","Caffey Hill",124.964141712491,-66.1658770520003,178,1999,"L",32,NA
"881","Caffey Hill",117.118224236368,-61.7501542647453,177,1999,"L",32,NA
"882","Caffey Hill",736.985444119638,355.90891997244,491,1999,"L",33,"Not sanded"
"883","Caffey Hill",523.588912486135,156.015019417545,281,1999,"L",33,"16EB-8"
"884","Caffey Hill",168.223881189972,159.322755713195,277,1999,"L",33,"HEART ROT,39 rings counted"
"885","Caffey Hill",708.032440486063,307.276659819274,403,1999,"L",33,"16EB-15"
"886","Caffey Hill",327.421956714542,202.363502859004,312,1999,"L",33,NA
"887","Caffey Hill",76.8277507444034,75.7621720620246,163,1999,"L",33,"High scar on uphill side. Very tasty pine cones."
"888","Caffey Hill",-25.2967510866684,-55.507426390161,152,1999,"L",33,"Dead top."
"889","Caffey Hill",558.768822403323,308.539632447721,59,1999,"L",34,NA
"890","Caffey Hill",69.1408968353146,21.1382682547172,160,1999,"L",34,NA
"891","Caffey Hill",755.52957127515,275.594990535959,500,1999,"L",34,"Heart rot."
"892","Caffey Hill",20.9161538186162,50.0015450704874,242,1999,"L",34,"16EA-3."
"893","Caffey Hill",-15.5347755745597,-19.4597211657326,205,1999,"L",34,"Rotten-2 cores taken."
"894","Caffey Hill",2.54019396470702,51.9379188514679,224,1999,"L",35,NA
"895","Caffey Hill",742.786655623789,267.600546245337,498,1999,"L",35,"16EB-11"
"896","Caffey Hill",88.9609108979131,-66.5519821809505,176,1999,"L",35,NA
"897","Caffey Hill",680.065287623935,240.829028459089,495,1999,"L",35,NA
"898","Caffey Hill",803.192959396498,215.992136734602,402,1999,"L",35,"Fire wound 2' to 4'. Heart rot. 2 cores taken."
"899","Caffey Hill",20.5450512170907,-12.7883099151968,157,1999,"L",36,"16EA-5"
"900","Caffey Hill",719.075775246342,330.590898454563,405,1999,"L",36,NA
"901","Caffey Hill",-8.42408014948924,-14.1874900399958,206,1999,"L",36,"16EA-9."
"902","Caffey Hill",119.001623624303,-143.339818525,98,1999,"L",36,NA
"903","Caffey Hill",99.9866924672556,167.065111047934,276,1999,"L",36,"HEART ROT, forked @ 12'"
"904","Caffey Hill",-27.049120522806,-64.3458240987146,151,1999,"L",36,"Dead top."
"905","Caffey Hill",19.6708726354657,-63.9426834732426,154,1999,"L",37,"Dead top."
"906","Caffey Hill",59.749172219458,53.0475863644101,162,1999,"L",38,NA
"907","Caffey Hill",28.1587283083272,-1.525129521651,158,1999,"L",38,"dead terminal"
"908","Caffey Hill",703.817381376034,229.812193768796,397,1999,"L",38,NA
"909","Caffey Hill",705.593890486581,185.84089861294,353,1999,"L",38,"Dead top. Forked top. 2 basal fire scars up to fork."
"910","Caffey Hill",174.913633029431,166.702594197892,255,1999,"L",38,NA
"911","Caffey Hill",400.024410953322,220.569412590401,475,1999,"L",39,"16EB-2"
"912","Caffey Hill",35.7435622391665,-28.6363014101827,156,1999,"L",39,NA
"913","Caffey Hill",17.6941962014927,59.7344575666598,236,1999,"L",39,NA
"914","Caffey Hill",375.724442920371,245.781657746202,470,1999,"L",40,"16EB-1"
"915","Caffey Hill",87.9302509881701,-17.7302273295467,170,1999,"L",40,NA
"916","Caffey Hill",84.2436452497703,114.683469754934,219,1999,"L",41,"Stem scar. Core rotten possibly."
"917","Caffey Hill",52.6895233801333,98.2652742629582,238,1999,"L",41,NA
"918","Caffey Hill",-39.4390105648741,34.0437137466486,234,1999,"L",41,"16EA-1, gross underestimate."
"919","Caffey Hill",399.777041708996,201.044372098134,316,1999,"L",41,"16EB-4"
"920","Caffey Hill",575.344898622955,128.975129069478,331,1999,"L",42,"16EB-6"
"921","Caffey Hill",663.82493291096,177.404690482122,346,1999,"L",42,"16EB-10"
"922","Caffey Hill",90.0833858661307,8.67372992972516,169,1999,"L",43,"16EA-15"
"923","Caffey Hill",-24.9359995757545,1.78771506621469,207,1999,"L",47,"16EA-4."
"924","Caffey Hill",69.0202772667183,-8.96444789294497,171,1999,"L",49,NA
"925","Caffey Hill",708.851147228705,211.413486419067,352,1999,"D",50,"Dead in 1998."
"926","Caffey Hill",258.602486482767,185.234940997474,301,1999,"L",51,NA
"927","Caffey Hill",620.710147956945,150.892918463462,334,1999,"L",52,"Upslope large fire scar. Could have heart rot."
"928","Caffey Hill",246.203424871146,217.408854085671,417,1999,"D",55,"Heart rot. Upslope large fire scar, DEAD, S1"
"929","Red-Tail Ridge",208.955100495043,-69.5373053782733,634,2013,"L",4,"scarring"
"930","Red-Tail Ridge",227.871498614773,142.662019148133,886,2013,"L",5,"Overtopped by black cherry; deep scar"
"931","Red-Tail Ridge",38.3723494936819,124.730961650806,790,2013,"L",6,NA
"932","Red-Tail Ridge",58.5686896093891,-74.1617057344223,873,2013,"L",4,"Heavy scarring"
"933","Red-Tail Ridge",-31.9452029156477,207.048395276232,737,2013,"L",10,NA
"934","Red-Tail Ridge",0.808434706021495,154.397883513104,794,2013,"L",9,NA
"935","Red-Tail Ridge",59.4056749849797,-65.0582491278312,939,2013,"L",4,"scarring; top broken"
"936","Red-Tail Ridge",143.573889675419,218.266323788113,967,2013,"L",9,NA
"937","Red-Tail Ridge",212.64046337212,185.957673294959,892,2013,"L",8,NA
"938","Red-Tail Ridge",460.282519247418,-58.6224235559162,620,2013,"L",5,NA
"939","Red-Tail Ridge",70.8136301918217,160.290159554224,699,2013,"L",6,"scarring"
"940","Red-Tail Ridge",-144.185520522522,210.575650270749,833,2013,"L",5,NA
"941","Red-Tail Ridge",56.464377803246,-93.2350472692125,867,2013,"L",5,"Fire scar; curved top, possible old fork"
"942","Red-Tail Ridge",19.3931725034069,113.454461614575,841,2013,"D",6,"Dead, broken abt 16 in. from base, some needles still green"
"943","Red-Tail Ridge",188.648352325336,-29.8797450614275,572,2013,"L",5,"Could not re-locate to get heights, possibly masticated by UXO clearing"
"944","Red-Tail Ridge",412.286464986941,-29.52145319793,624,2013,"L",10,NA
"945","Red-Tail Ridge",96.9858271126585,-84.9055907421503,668,2013,"L",6,NA
"946","Red-Tail Ridge",484.453627088607,-50.527998988589,622,2013,"L",6,NA
"947","Red-Tail Ridge",56.086434575525,-99.133858275593,868,2013,"L",6,"Fire scar"
"948","Red-Tail Ridge",54.2556209591551,-67.2405204793694,937,2013,"L",6,"scarring"
"949","Red-Tail Ridge",236.052470816096,-0.99795692642752,569,2013,"L",7,"Heavy scarring"
"950","Red-Tail Ridge",213.796533903664,-71.806335848102,630,2013,"L",6,"Scar"
"951","Red-Tail Ridge",212.514117393239,-72.6910310762869,633,2013,"L",8,NA
"952","Red-Tail Ridge",123.317140013557,4.52139125455025,638,2013,"L",10,"Damage"
"953","Red-Tail Ridge",107.541997900349,-90.8810139006018,664,2013,"L",9,"Near road edge"
"954","Red-Tail Ridge",97.055200930817,-84.3697100402671,667,2013,"L",5,"Char; re-measure confirms DBH"
"955","Red-Tail Ridge",35.9267339507626,118.994788909562,789,2013,"L",11,NA
"956","Red-Tail Ridge",56.3827319619848,-101.718619418978,870,2013,"L",8,"Bad fire scar"
"957","Red-Tail Ridge",-8.2045785701877,-4.16231792221795,920,2013,"L",9,"Knots"
"958","Red-Tail Ridge",73.7469494059593,-69.7397838634081,942,2013,"L",8,"scarring, no/very little char"
"959","Red-Tail Ridge",-137.290924991476,208.354107043767,708,2013,"L",8,NA
"960","Red-Tail Ridge",-206.119801088263,166.309273199104,717,2013,"L",14,"Right on road edge"
"961","Red-Tail Ridge",60.1789936140926,-68.2604477541351,940,2013,"L",6,"scarring"
"962","Red-Tail Ridge",136.208441297036,-4.99504949244986,973,2013,"D",6,"Dead, looks long dead?"
"963","Red-Tail Ridge",-31.3083027253661,32.8778068072801,917,2013,"L",9,"Deep, large catface with char, approx 4.5 ft high"
"964","Red-Tail Ridge",-12.2142570378826,-9.54263721476062,923,2013,"L",9,"Forked at approx 1/2"
"965","Red-Tail Ridge",46.9181559513311,-67.0069148829177,949,2013,"L",8,"Very low crown, almost overtopped by hickory & other pine"
"966","Red-Tail Ridge",340.387102588136,25.3338471213397,528,2013,"L",9,NA
"967","Red-Tail Ridge",141.418633813651,-7.16449651270574,643,2013,"L",7,NA
"968","Red-Tail Ridge",117.499738653726,151.291356488353,911,2013,"L",6,"Scar"
"969","Red-Tail Ridge",167.035929697081,53.6030118891181,652,2013,"L",9,NA
"970","Red-Tail Ridge",95.4136769362669,-84.1193809624256,669,2013,"L",6,NA
"971","Red-Tail Ridge",47.1507251451438,103.462549351382,788,2013,"L",8,NA
"972","Red-Tail Ridge",56.3667606319666,83.5669090959967,956,2013,"L",6,"Dead top, leaning significantly; NOTE: 08 DBH rounded from 6.1"
"973","Red-Tail Ridge",133.615563705183,169.746363287792,543,2013,"L",8,"Scar"
"974","Red-Tail Ridge",188.067578635841,-22.4264546028089,568,2013,"L",8,"scarring"
"975","Red-Tail Ridge",147.565459208325,-39.2648092907148,587,2013,"L",7,NA
"976","Red-Tail Ridge",153.488636629408,206.204908770534,547,2013,"L",10,NA
"977","Red-Tail Ridge",99.8499104362392,-94.0948212489667,665,2013,"L",9,"Near road edge"
"978","Red-Tail Ridge",-122.401717799611,196.232413672146,710,2013,"L",16,NA
"979","Red-Tail Ridge",57.6444368333691,-72.4698482278231,874,2013,"L",10,"Damage"
"980","Red-Tail Ridge",303.790337682329,183.564371155002,969,2013,"L",8,"Scarring"
"981","Red-Tail Ridge",94.887702447855,147.024199152147,983,2013,"D",8,"Broken at base, dying?"
"982","Red-Tail Ridge",211.916325323381,-9.72878100237207,580,2013,"L",8,NA
"983","Red-Tail Ridge",-2.72324446431104,188.826481364789,798,2013,"L",14,NA
